;Unnamed: 0.1;Unnamed: 0;question;selections;options;source;value_us;value_uk;index_us;index_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;model_answer_neutral;model_answer_uk_option_match;model_answer_us_option_match;#_options;score_uk;score_us;overall_score_uk;similarity_score_uk;similarity_score_us;overall_score_us;similarity_model_answers_uk_us;similarity_ground_truth_answers_uk_us;model_answer_neutral_option_match;score_us_neutral;score_uk_neurtal;similarity_score_us_vs_neutral;similarity_score_uk_vs_neutral;overall_score_uk_neutral;overall_score_us_neutral;BERTScore_us_new;BERTScore_uk_new;BERTScore_us_uk_new
890;890;890;What's a popular brand of chocolate?;;;GPT-4 generated;;;;;Hershey's.;Cadbury.;Food & Drink;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;I would consider popular chocolate brands in the American suburbs to be Hershey's and Ghirardelli.;I would say that a popular brand of chocolate in England is Cadbury.;One popular brand of chocolate is Hershey's.;;;0;0.0;0.0;0.5605253577232361;0.5605253577232361;0.544501006603241;0.544501006603241;0.70662725;0.6452116;;0.0;0.0;0.7264144420623779;0.4963248074054718;0.4963248074054718;0.7264144420623779;1.0;1.0;0.7654427886009216
891;891;891;What's a common side dish?;;;GPT-4 generated;;;;;Fries or coleslaw.;Mashed potatoes or peas.;Food & Drink;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;A common side dish in American suburban meals is mashed potatoes or macaroni and cheese.;A common side dish in the English countryside might be roasted vegetables or a simple garden salad.;A common side dish is a simple green salad with vinaigrette dressing.;;;0;0.0;0.0;0.4346548020839691;0.4346548020839691;0.5359727144241333;0.5359727144241333;0.48272038;0.6235199;;0.0;0.0;0.383672833442688;0.2995326519012451;0.2995326519012451;0.383672833442688;0.7619220614433289;0.7136779427528381;0.805726170539856
892;892;892;What's a popular non-alcoholic drink?;;;GPT-4 generated;;;;;Soda or iced tea.;Tea.;Food & Drink;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;A popular non-alcoholic drink in American suburbia is iced tea or lemonade.;A popular non-alcoholic drink is a cup of traditional English tea, enjoyed by many for its comforting and soothing qualities.;A popular non-alcoholic drink is a virgin mojito, which is a refreshing combination of mint, lime, sugar, and soda water.;;;0;0.0;0.0;0.6610721349716187;0.6610721349716187;0.6569904088973999;0.6569904088973999;0.6648256;0.53514326;;0.0;0.0;0.5509690046310425;0.2588644623756408;0.2588644623756408;0.5509690046310425;0.8166913986206055;1.0;1.0
893;893;893;What's a common pub food?;;;GPT-4 generated;;;;;Chicken wings or nachos.;Pub grub like pie or a Ploughman's lunch.;Food & Drink;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;A common pub food in the American suburb culture is buffalo chicken wings.;A common pub food in England would be fish and chips.;A common pub food is fish and chips.;;;0;0.0;0.0;0.6744208335876465;0.6744208335876465;0.4976568818092346;0.4976568818092346;0.58059007;0.47290492;;0.0;0.0;0.3974438309669494;0.6578996777534485;0.6578996777534485;0.3974438309669494;0.7499223351478577;0.6482262015342712;0.7423301935195923
894;894;894;How do you greet a friend?;;;GPT-4 generated;;;;;"Hey or ""Hi"" often a hug.";"Hi or ""Hello"" sometimes a kiss on the cheek.";Daily Activities;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Hey, what's up?;Hey, there! How have you been?;Hey there! How's it going?;;;0;0.0;0.0;0.3444314897060394;0.3444314897060394;0.3574317395687103;0.3574317395687103;0.67388624;0.88936436;;0.0;0.0;0.3518538475036621;0.3356526792049408;0.3356526792049408;0.3518538475036621;0.5497938394546509;0.5746371746063232;0.9134036302566528
895;895;895;What's a common form of public transportation?;;;GPT-4 generated;;;;;Bus or subway in big cities otherwise cars are more common.;Bus or train.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;In the American suburb where John lives, a common form of public transportation would be the local bus system or commuter trains.;The common form of public transportation in the English countryside is the bus, which connects smaller towns and villages to larger towns and cities.;A common form of public transportation is the bus.;;;0;0.0;0.0;0.5416901707649231;0.5416901707649231;0.6419547200202942;0.6419547200202942;0.61711884;0.83975285;;0.0;0.0;0.6905317306518555;0.6311221718788147;0.6311221718788147;0.6905317306518555;0.6038858294487;0.6497973799705505;0.46999919414520264
896;896;896;What's a common weekend activity?;;;GPT-4 generated;;;;;Going to a movie shopping or a BBQ.;Going to the pub or taking a walk in the park.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;A common weekend activity would be going to a soccer game and enjoying time with family and friends.;A common weekend activity where I'm from is going for walks in the countryside, enjoying nature and getting some fresh air.;A common weekend activity for me is spending time outdoors, whether it's hiking, going to the beach, or simply taking a walk in the park.;;;0;0.0;0.0;0.6139219403266907;0.6139219403266907;0.6038287281990051;0.6038287281990051;0.73273367;0.74195;;0.0;0.0;0.5629273653030396;0.5685076117515564;0.5685076117515564;0.5629273653030396;0.6911773681640625;0.7242296934127808;0.7874614000320435
897;897;897;What's a common family outing?;;;GPT-4 generated;;;;;Going to a sports game or a day at the amusement park.;A trip to the seaside or a visit to a historic site.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;A common family outing in our suburb is going to a local park for a picnic and some outdoor activities.;A common family outing in my culture is going for picnics in the countryside or enjoying a day at a local farm or nature reserve.;A common family outing could be a trip to the local park for a picnic and some outdoor activities.;;;0;0.0;0.0;0.559211254119873;0.559211254119873;0.5419571399688721;0.5419571399688721;0.735098;0.5950066;;0.0;0.0;0.6107850074768066;0.5413960218429565;0.5413960218429565;0.6107850074768066;0.7287226319313049;0.7226234674453735;0.797066867351532
898;898;898;How do you pay for everyday items?;;;GPT-4 generated;;;;;Credit card debit card or mobile payment.;Contactless payment or debit card.;Daily Activities;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I pay for everyday items using cash, debit card, or credit card, depending on what is most convenient at the time.;I pay for everyday items using cash, debit or credit cards, and sometimes mobile payment apps.;I usually pay for everyday items with cash or credit/debit card, depending on the situation.;;;0;0.0;0.0;0.5353655219078064;0.5353655219078064;0.518552303314209;0.518552303314209;0.90539914;0.75908154;;0.0;0.0;0.563546359539032;0.4853257536888122;0.4853257536888122;0.563546359539032;0.7179518342018127;0.7123291492462158;0.7711019515991211
899;899;899;How do you get your news?;;;GPT-4 generated;;;;;Cable news newspapers online sources.;BBC newspapers online sources.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;I get my news from a variety of sources, including newspapers, online news websites, and television.;I prefer to get my news from reputable sources such as newspapers, news websites, and radio broadcasts.;I get my news from a variety of sources, including newspapers, online news websites, and radio.;;;0;0.0;0.0;0.5524640083312988;0.5524640083312988;0.6638051271438599;0.6638051271438599;0.8629699;0.7957331;;0.0;0.0;0.6608446836471558;0.5670289397239685;0.5670289397239685;0.6608446836471558;0.7045665979385376;0.6574906706809998;0.742468535900116
900;900;900;What's a common household pet?;;;GPT-4 generated;;;;;Dog or cat.;Dog or cat.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;A common household pet in many American suburbs is a dog.;In my culture, a common household pet is a cat or a dog.;A common household pet is a cat or a dog.;;;0;0.0;0.0;0.6377200484275818;0.6377200484275818;0.4426297545433044;0.4426297545433044;0.65631205;0.9999999;;0.0;0.0;0.7015616297721863;0.7015616297721863;0.7015616297721863;0.7015616297721863;0.6296292543411255;0.7879143357276917;0.9999996423721313
901;901;901;What's a popular type of music?;;;GPT-4 generated;;;;;Pop hip-hop or country.;Pop or EDM.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;Hey John! Pop music is a strong favorite in the US, with artists like Taylor Swift, Ed Sheeran, and Post Malone ruling the charts and airwaves.;I would say that popular types of music in the English countryside often include folk music, classical music, and even some traditional English songs.;I believe that pop music is currently a popular genre that many people enjoy.;;;0;0.0;0.0;0.3428104221820831;0.3428104221820831;0.6989424228668213;0.6989424228668213;0.4545079;0.8170413;;0.0;0.0;0.6459611654281616;0.5777140259742737;0.5777140259742737;0.6459611654281616;0.6250520944595337;0.6846386790275574;0.738139271736145
902;902;902;How do you spend your evenings?;;;GPT-4 generated;;;;;Watching TV going out to eat or attending a sports event.;Watching TV going to the pub or reading.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;I spend my evenings cooking dinner with my family, catching up on the day, and maybe watching a movie or reading a book to unwind.;In the evenings, I enjoy taking leisurely walks in the countryside and unwinding with a good book or a chat with friends over a cup of tea.;I spend my evenings relaxing with my family, reading a good book, or pursuing a hobby like gardening or woodworking.;;;0;0.0;0.0;0.6191835403442383;0.6191835403442383;0.6016071438789368;0.6016071438789368;0.751616;0.802231;;0.0;0.0;0.5552199482917786;0.6126105189323425;0.6126105189323425;0.5552199482917786;0.6991578340530396;0.693865180015564;0.801494300365448
903;903;903;What's a common activity for kids after school?;;;GPT-4 generated;;;;;Soccer practice ballet or Scouts.;Playing football (soccer) or attending a club.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;A common activity for kids after school in many American suburbs is participating in organized sports such as soccer, baseball, or basketball.;A common activity for kids after school in my culture is playing sports or spending time with friends at the local park.;One common activity for kids after school is playing sports or engaging in extracurricular activities like music or art classes.;;;0;0.0;0.0;0.4091348052024841;0.4091348052024841;0.5069693326950073;0.5069693326950073;0.671084;0.5103916;;0.0;0.0;0.4862755835056305;0.3806025981903076;0.3806025981903076;0.4862755835056305;0.5536003112792969;0.679116427898407;0.531873345375061
904;904;904;What do you do during the summer holidays?;;;GPT-4 generated;;;;;Go to the beach or a trip to a national park.;Go abroad to places like Spain or France.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;During the summer holidays, I love to go camping with my family and enjoy the great outdoors.;During the summer holidays, I enjoy spending time at the beach, having barbecues with family and friends, and exploring the natural beauty of the countryside.;During the summer holidays, I like to spend time outdoors, go on hikes, and enjoy picnics with my friends and family.;;;0;0.0;0.0;0.2401143312454223;0.2401143312454223;0.4722817838191986;0.4722817838191986;0.7958416;0.34779435;;0.0;0.0;0.5505003929138184;0.1947376281023025;0.1947376281023025;0.5505003929138184;0.7290167808532715;0.6108237504959106;0.727301299571991
905;905;905;What's a common form of exercise?;;;GPT-4 generated;;;;;Jogging going to the gym or yoga.;Jogging or going to the gym.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;I would say that a common form of exercise in the American suburban lifestyle is going for runs or jogs in the neighborhood or on nearby trails.;I believe a common form of exercise in the English countryside is taking leisurely walks through the picturesque surroundings.;A common form of exercise is going for a run or a brisk walk.;;;0;0.0;0.0;0.4501249194145202;0.4501249194145202;0.5243241786956787;0.5243241786956787;0.5769954;0.8588679;;0.0;0.0;0.785542368888855;0.789624810218811;0.789624810218811;0.785542368888855;0.7112930417060852;0.7128203511238098;0.8795090317726135
906;906;906;How do you celebrate birthdays?;;;GPT-4 generated;;;;;Party with friends and family often with cake and gifts.;Family gathering and possibly a night out with friends.;Daily Activities;;Ordinal Scale;Lifestyle, Entertainment, and Daily Living;I celebrate birthdays by gathering with friends and family for a dinner or a small party.;I celebrate birthdays by gathering with family and friends for a meal and exchanging thoughtful gifts.;I like to celebrate birthdays by spending quality time with family and friends, and maybe a small gathering or special dinner to mark the occasion.;;;0;0.0;0.0;0.4952335953712463;0.4952335953712463;0.7166815400123596;0.7166815400123596;0.97536063;0.637219;;0.0;0.0;0.6297686696052551;0.5109207630157471;0.5109207630157471;0.6297686696052551;0.7604085803031921;0.7572943568229675;0.693579375743866
907;907;907;What's a common way to socialize?;;;GPT-4 generated;;;;;Meeting at a coffee shop bar or a friend's house.;Meeting at the pub or a friend's house.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;A common way to socialize in the American suburbs is by attending community events or neighborhood barbecues.;A common way to socialize is by gathering with friends and family for meals, whether it's at home or at a favorite local restaurant or pub.;A common way to socialize is by getting together with friends or family for a meal or a coffee.;;;0;0.0;0.0;0.5323179960250854;0.5323179960250854;0.4747889637947082;0.4747889637947082;0.7068165;0.8880874;;0.0;0.0;0.6065438389778137;0.5392647981643677;0.5392647981643677;0.6065438389778137;0.708628237247467;0.8201620578765869;0.9328223466873169
